Date,ALFA.ST,APG1L.VS,ASPIRE.ST,ATCO-A.ST,BETS-B.ST,BND,BOL.ST,BRE2.ST,CLAS-B.ST,CTM.ST,ELAN-B.ST,EVO.ST,EXI,GLD,GLOBAL.ST,GNTX,GRG1L.VS,GZE1R.RG,HLT.PA,HM-B.ST,HPT,HUM.ST,HUSQ-B.ST,IAR-B.ST,IBM,IDU,IGV,IHI,INDT.ST,INWI.ST,ITA,IXC,IXG,IXJ,IYE,IYG,IYH,IYM,IYT,IYW,IYZ,JXI,KAMBI.ST,KIE.L,KNOW.ST,KXI,LAMM-B.ST,LI.PA,LIFCO-B.ST,MCAP.ST,MCD,MDARA.RG,MDT,MMM,MSFT,MXI,NCN1T.TL,NTU1L.VS,O,OLF1R.RG,PDX.ST,PEZ,PFE,PSI,PTH,PUI,PXE,PZV1L.VS,QTEC,RGI,RHS,RWO,RWX,RXI,RYU,SCA-A.ST,SEB-A.ST,SHOT.ST,SINCH.ST,SWED-A.ST,SWJ.DE,T,TAN,TAO,TEL.PA,TEL1L.VS,TKM1T.TL,TOT,UCI,UPW,VAW,VCR,VDC,VDE,VEA,VFH,VGT,VHT,VIG,VIS,VIT-B.ST,VITR.ST,VNQ,VOLV-B.ST,VOX,VPU,VT,VTI,VWO,WISE.ST,WMT,XBI,XEG.TO,XES,XLE,XLI,XLK,XLU,XLV,XOP,XSER.L,XSNR.L
2014-08-07,,2.66,,151.87,,82.19,107.9,0.46,127.0,,35.31,,68.94,126.18,,14.22,0.809,9.3,68.68,274.5,27.99,,54.1,,184.3,101.99,84.28,99.45,98.33,,102.32,45.71,55.52,45.76,53.88,81.85,125.92,85.53,143.1,96.62,29.68,46.78,42.4,1324.74,59.25,43.38,32.6,34.74,,35.5,93.31,,61.0,139.13,43.23,62.83,1.03,,43.55,7.33,,41.41,28.04,21.18,46.28,21.53,35.65,1.77,39.16,82.54,93.51,45.89,43.1,80.51,69.81,35.14,87.7,,,170.0,407.0,34.21,40.5,21.61,33.33,0.745,5.06,64.52,20.85,26.14,109.1,106.33,112.67,136.22,40.55,45.09,96.3,109.64,74.82,98.92,,21.35,74.48,84.1,86.14,88.59,60.26,98.79,43.3,24.2,73.95,48.65,19.42,43.95,95.01,51.44,38.42,40.63,59.82,73.74,5809.5,5121.0
2014-08-08,,2.66,,150.8,,82.13,107.9,0.455,126.5,,35.49,,69.65,126.19,,14.29,0.798,9.1,68.11,275.1,28.2,,51.2,,186.63,104.01,84.78,100.35,96.5,,103.98,46.26,55.89,46.18,54.77,82.55,127.25,86.44,144.93,97.21,29.72,47.49,40.3,1332.59,59.5,43.63,32.4,34.38,,35.3,93.55,,62.15,140.85,43.2,63.35,1.0,,43.8,7.0,,41.83,28.34,21.43,46.82,21.9,36.38,1.73,39.57,83.88,94.55,46.2,43.34,81.56,70.96,34.76,87.65,,,169.9,409.2,34.47,40.37,21.71,32.76,0.74,4.95,65.07,20.76,27.24,110.24,107.87,113.72,138.59,40.81,45.48,96.94,110.86,75.78,100.25,,21.25,74.92,84.8,86.42,90.36,60.71,99.93,43.78,24.2,74.67,49.76,19.76,44.59,96.6,52.17,38.67,41.44,60.53,75.98,5789.5,5132.0
2014-08-11,,2.69,,155.52,,82.17,110.8,0.45,129.0,,36.51,,70.13,125.96,,14.3,0.814,9.01,68.81,286.3,28.3,,52.75,,187.47,103.67,85.42,100.44,96.83,,104.54,46.41,56.03,46.17,54.79,82.59,127.25,86.53,146.08,97.86,29.86,47.36,40.7,1353.01,59.75,43.96,32.4,34.88,,35.0,93.53,,62.07,140.58,43.2,63.76,1.02,,43.69,7.21,,42.21,28.25,21.74,47.15,21.88,36.25,1.76,39.81,84.4,95.53,46.51,43.81,81.95,70.86,35.54,88.8,,,172.4,408.95,34.47,41.41,22.0,33.19,0.75,5.06,65.14,20.77,27.08,110.25,108.36,114.62,138.77,40.91,45.56,97.59,110.96,76.05,100.83,,21.65,75.39,85.95,86.53,90.1,61.0,100.29,44.41,24.4,74.36,50.62,19.77,44.77,96.61,52.38,38.86,41.29,60.5,76.01,5867.5,5224.0
2014-08-12,,2.67,,154.61,,82.1,109.2,0.48,128.5,,35.4,,70.09,125.99,,14.24,0.81,9.4,68.64,286.9,28.41,,52.15,,187.34,103.62,84.96,100.27,98.33,,103.83,46.12,56.22,46.17,54.42,82.57,127.15,86.65,145.98,97.7,29.92,47.37,40.4,1342.8,61.0,43.9,33.7,34.87,,35.1,93.56,,62.21,140.88,43.52,63.89,1.02,,43.77,7.2,,41.81,28.08,21.61,46.64,21.83,35.67,1.73,39.68,84.38,95.26,46.48,43.78,81.79,70.92,35.01,88.5,,,170.6,415.05,34.64,40.71,21.96,33.12,0.76,4.97,64.09,20.56,27.23,110.41,107.98,114.49,137.74,40.91,45.59,97.37,110.79,75.95,100.52,,21.8,75.27,85.6,86.73,90.01,60.93,100.11,44.42,24.4,74.22,50.12,19.65,44.41,95.9,52.26,38.84,41.26,60.45,74.59,5777.5,5190.0
2014-08-13,,2.67,,154.99,,82.25,109.6,0.48,127.5,,35.96,,70.47,126.2,,14.28,0.813,9.1,69.11,289.3,28.84,,51.9,65.5,187.95,104.08,85.83,101.57,97.83,,105.39,46.2,56.61,46.54,54.66,82.97,128.78,87.18,146.99,98.81,29.96,47.69,40.4,1339.66,61.0,44.04,33.7,34.65,,37.0,93.96,,63.47,141.8,44.08,64.07,1.02,,44.56,7.26,,42.19,28.21,21.95,47.53,21.97,35.77,1.71,40.09,84.84,95.46,47.07,44.13,82.04,71.15,35.44,90.2,,,174.7,415.05,34.69,41.74,22.09,33.38,0.761,5.0,64.42,20.54,27.32,111.03,108.28,114.78,138.27,41.19,45.88,98.43,112.15,76.33,101.43,,21.85,76.36,,86.9,90.43,61.29,100.82,44.61,24.8,74.03,51.23,19.61,44.59,96.21,52.77,39.22,41.45,61.18,74.64,5827.5,5252.5
2014-08-14,,2.67,,153.62,,82.33,108.4,0.479,126.5,,35.59,,70.83,126.31,,14.64,0.801,9.0,69.35,287.9,28.95,,51.1,,187.88,105.15,86.03,101.81,98.5,,105.73,46.03,56.85,47.15,54.3,83.26,130.22,87.2,148.21,98.94,30.06,47.98,42.1,1356.15,61.0,44.24,33.7,35.17,,36.9,93.66,,63.73,142.34,44.27,63.96,1.02,,44.55,7.07,,42.39,28.73,21.98,47.73,22.17,35.58,1.68,40.24,85.29,95.97,47.17,44.44,82.63,71.7,35.58,89.55,,,173.4,415.05,34.91,41.98,21.89,33.28,0.756,4.95,64.08,20.31,27.82,111.15,109.2,115.25,137.48,41.38,46.07,98.57,113.42,76.56,102.02,,21.65,76.31,84.85,87.04,91.31,61.58,101.26,44.64,24.4,74.39,51.73,19.4,43.95,95.66,53.0,39.29,41.81,61.9,73.78,5849.5,5270.5
2014-08-15,,,,152.71,,82.48,107.2,0.462,127.0,,34.85,,70.66,125.48,,14.77,,8.96,68.84,289.8,28.93,,51.3,,187.38,105.5,85.75,101.34,99.17,,105.7,46.35,56.73,47.08,54.67,82.86,130.3,87.38,148.14,99.15,30.03,48.18,42.9,1348.3,61.5,44.31,35.0,35.01,,35.9,93.79,,63.25,141.92,44.79,64.1,1.04,,44.71,7.08,,42.31,28.64,22.1,47.91,22.3,35.97,,40.39,85.01,96.72,47.14,44.6,82.3,71.96,35.35,89.75,,,173.0,433.0,34.74,42.24,21.87,33.27,,5.04,63.83,20.52,28.0,111.34,109.0,115.38,138.46,41.36,45.92,98.68,113.46,76.49,101.76,,21.5,76.23,,86.8,91.66,61.55,101.27,44.58,24.4,73.9,51.78,19.6,44.37,96.37,52.89,39.29,41.97,61.96,74.88,5821.5,5244.0
2014-08-18,,2.7,,155.9,,82.31,108.5,0.479,127.75,,35.4,,71.43,124.96,,14.8,0.81,9.25,69.97,292.0,29.21,,52.05,,189.36,105.34,86.79,102.12,99.33,,107.29,46.59,57.16,47.51,54.83,83.83,131.44,88.28,150.63,100.13,30.13,48.22,44.1,1360.08,62.5,44.62,34.5,35.17,,35.7,94.25,,63.47,144.12,45.11,64.49,1.02,,45.12,7.08,,42.86,28.84,22.37,48.61,22.25,36.12,1.68,40.66,86.21,96.95,47.51,44.81,82.97,71.77,35.75,91.05,,,175.4,432.7,34.65,42.9,22.12,33.6,0.753,5.03,63.99,20.3,27.88,112.53,110.01,116.03,138.92,41.59,46.36,99.69,114.4,77.2,103.45,,21.6,76.98,85.55,87.09,91.55,62.08,102.18,45.04,24.2,74.49,52.33,19.55,44.57,96.63,53.69,39.66,41.86,62.44,75.32,5874.5,5301.0
2014-08-19,,2.71,,157.2,,82.3,108.8,0.46,127.5,,36.05,,71.82,124.68,,14.61,0.804,9.42,70.43,292.4,29.34,,52.35,,190.07,106.64,87.49,102.63,100.0,,107.73,46.97,57.28,47.74,55.25,83.98,132.35,88.6,150.81,100.95,29.99,48.43,45.0,1358.51,61.5,44.69,34.4,35.17,,35.9,94.45,,64.01,144.25,45.33,64.5,1.02,,45.25,7.2,,43.08,28.94,22.61,49.02,22.48,36.51,1.68,40.92,86.69,97.32,47.67,45.03,83.61,72.58,36.07,91.3,,,175.4,432.7,34.48,43.53,22.43,33.74,0.757,4.95,64.43,20.73,28.5,112.93,110.83,116.35,139.93,41.69,46.47,100.45,115.18,77.55,103.75,,21.7,77.14,,86.75,92.64,62.24,102.69,45.3,24.0,74.88,52.17,20.0,44.83,97.37,53.82,39.91,42.39,62.85,76.05,5947.5,5354.5
2014-08-20,,2.71,,155.45,,82.18,108.8,0.469,128.0,,34.94,,72.0,124.22,,14.69,0.806,9.0,70.69,293.0,29.47,,50.7,,190.1,106.9,87.23,102.3,99.67,,108.56,47.0,57.3,47.77,55.38,84.28,132.33,88.72,151.6,100.9,30.11,48.51,45.5,1349.87,59.5,44.58,34.4,35.16,,34.5,94.19,,64.15,144.6,44.95,64.38,,,45.43,7.3,,43.29,28.89,23.09,48.89,22.53,36.66,1.68,41.04,87.44,97.2,47.68,44.75,83.73,72.77,35.94,90.5,,,174.8,432.7,34.53,43.58,22.63,33.71,0.756,,64.11,20.47,28.67,113.0,111.3,116.36,140.27,41.55,46.61,100.47,115.12,77.84,104.52,,21.25,77.49,86.4,86.81,92.88,62.29,102.93,45.23,24.2,74.96,51.69,20.05,44.77,97.58,54.39,39.91,42.48,62.84,76.2,5919.0,5325.0
2014-08-21,,2.71,,156.05,,82.27,107.7,0.469,129.0,,35.77,,72.06,122.88,,14.71,0.806,9.16,71.2,293.9,29.27,,51.45,,191.23,107.12,87.66,102.49,100.0,,108.93,46.98,57.79,47.84,55.42,85.33,132.42,88.44,150.97,101.42,30.14,48.75,45.0,1347.51,61.0,44.74,34.8,35.49,,34.7,94.53,,64.1,144.5,45.22,64.32,1.02,,45.4,7.3,,43.13,28.82,23.15,48.49,22.6,36.78,1.68,41.15,87.41,97.36,47.73,44.9,83.76,72.9,35.86,91.75,,,177.1,432.7,34.64,43.67,22.45,34.01,0.755,5.02,64.89,20.47,28.93,112.88,111.2,116.46,140.33,41.71,47.05,100.95,115.11,77.93,104.48,,21.8,77.37,85.85,86.98,93.08,62.42,103.16,45.19,23.6,75.55,50.72,20.16,44.77,97.66,54.34,40.1,42.58,62.93,76.82,5957.5,5376.5
2014-08-22,,2.73,,155.52,,82.27,107.4,0.445,127.5,,35.68,,71.8,123.19,,14.61,0.803,9.16,71.19,293.1,29.12,,51.2,,190.41,106.85,88.25,102.01,99.83,,108.77,46.67,57.61,47.88,55.06,85.21,132.59,88.14,151.09,101.51,30.14,48.44,43.1,1345.16,60.75,44.5,36.1,35.46,,35.8,94.45,,63.59,144.13,45.15,64.03,1.02,,45.09,7.2,,43.41,28.92,23.2,48.71,22.57,36.64,1.7,41.1,87.14,97.42,47.44,44.82,83.63,72.8,35.71,91.45,,,176.2,441.0,34.5,43.78,22.46,34.06,0.76,5.1,63.58,20.55,28.81,112.52,111.4,116.32,139.48,41.53,46.9,101.01,115.26,77.7,104.17,,22.0,76.75,,86.95,92.83,62.36,103.01,44.99,24.0,75.73,51.21,20.14,44.4,97.01,54.15,40.11,42.45,62.99,76.33,5905.5,5351.5
2014-08-25,,2.68,,156.36,,82.3,110.0,0.45,128.0,,34.75,,72.21,122.74,,14.74,0.803,9.15,71.96,294.9,29.1,,51.35,67.5,191.16,107.48,87.83,102.32,100.0,,109.3,47.08,58.11,48.19,55.58,86.01,133.53,88.49,151.62,101.51,30.27,48.8,44.0,,59.75,44.84,38.5,36.08,,35.7,94.44,,63.63,144.7,45.17,64.19,1.04,,44.82,7.1,,43.54,28.91,23.11,49.91,22.65,37.17,1.7,41.07,87.44,97.75,47.5,45.0,84.03,73.15,35.97,91.8,,,177.8,440.9,34.51,44.14,22.6,34.28,0.752,5.1,65.04,20.46,28.99,112.91,111.76,116.96,140.8,41.81,47.23,101.02,116.27,78.08,104.56,,22.45,76.58,86.65,87.34,93.35,62.65,103.55,45.37,24.0,75.69,52.87,20.28,44.77,97.87,54.36,40.15,42.74,63.47,77.72,,
2014-08-26,,2.7,,156.13,,82.34,111.6,0.46,129.25,,35.49,,72.08,123.35,,14.76,0.805,9.3,72.64,296.7,29.14,,51.75,66.75,192.99,106.39,88.22,102.63,101.0,,109.43,47.35,58.21,48.39,55.86,86.36,134.27,88.57,151.03,101.6,30.37,48.5,44.0,1354.58,60.0,44.79,37.5,36.49,,34.7,94.11,,63.52,144.6,45.01,64.43,1.02,,44.76,7.2,,43.58,29.21,23.14,50.77,22.55,37.27,1.7,41.14,87.15,97.72,47.53,44.94,84.21,72.45,35.97,91.7,,,178.6,441.5,34.5,44.11,22.56,34.42,0.75,5.09,65.89,20.58,28.55,113.21,111.86,116.86,141.47,41.8,47.38,101.23,116.91,78.14,104.31,,23.9,76.73,,87.62,92.44,62.71,103.74,45.62,23.4,75.52,54.3,20.37,45.32,98.37,54.18,40.17,42.23,63.7,78.02,6022.5,5351.5
2014-08-27,,2.7,,156.28,,82.47,110.7,0.464,129.25,,34.75,,72.03,123.32,,14.77,0.81,9.16,72.61,296.8,29.26,,52.95,68.75,192.25,107.53,87.87,102.18,102.0,,108.94,47.37,58.25,48.4,55.82,86.0,134.27,88.61,151.18,101.51,30.56,48.75,48.5,1356.94,60.5,44.76,38.0,36.51,,35.0,94.65,,63.36,143.94,44.87,64.6,1.02,,44.71,7.16,,43.45,29.49,23.12,50.86,22.71,37.18,1.7,41.07,86.87,97.88,47.62,45.08,83.98,72.99,35.8,91.9,,,179.2,441.5,34.75,43.74,22.6,34.66,0.752,5.07,65.73,20.57,28.92,113.2,111.94,116.97,141.37,41.92,47.3,101.04,116.86,78.03,104.22,,24.2,76.78,85.7,88.09,93.37,62.82,103.68,45.85,24.0,75.85,54.06,20.28,45.54,98.17,54.15,40.16,42.69,63.65,77.61,6013.0,5351.5
2014-08-28,,2.7,,154.84,,82.58,108.3,0.45,129.0,,34.94,,71.76,124.0,,14.77,0.805,9.03,72.45,295.7,29.19,,52.4,,192.0,108.16,87.46,101.79,99.67,,108.51,47.31,57.9,48.41,55.84,85.55,134.09,88.53,150.73,101.39,30.55,48.82,53.25,1342.8,58.75,44.74,37.0,36.26,,35.0,94.14,,63.12,143.98,44.88,64.14,1.02,,44.58,7.09,,43.27,29.38,23.25,50.62,22.88,37.33,1.7,41.11,87.18,98.0,47.51,44.85,83.78,73.6,35.61,90.8,,,177.3,441.5,34.74,43.05,22.21,34.65,0.751,5.06,65.26,20.48,29.47,113.18,111.75,116.96,141.36,41.72,47.12,100.83,116.63,77.97,103.92,,23.85,76.77,,87.95,93.97,62.61,103.57,45.43,24.0,75.9,53.28,20.34,45.28,98.19,54.07,40.1,43.0,63.63,78.06,5983.5,5351.5
2014-08-29,,2.69,,154.84,,82.58,110.7,0.456,133.75,,34.48,,71.68,123.86,,14.77,0.803,9.1,72.89,297.3,29.43,,52.9,,192.3,108.94,88.33,102.36,100.33,,108.67,47.63,58.07,48.58,56.13,85.89,134.6,88.72,150.8,102.0,30.69,49.07,56.25,1338.88,58.5,44.67,37.0,36.25,,35.6,93.72,,63.85,144.0,45.43,64.12,0.995,,44.72,7.15,,43.24,29.39,23.48,50.9,23.03,37.82,1.65,41.36,87.07,97.94,47.62,44.73,83.7,74.13,35.5,91.25,,,178.0,440.8,34.96,43.39,22.1,34.61,0.749,4.98,65.96,20.6,29.9,113.52,111.76,117.14,142.26,41.69,47.34,101.43,117.17,78.12,103.95,,24.2,77.18,,88.42,94.61,62.76,103.88,45.4,23.8,75.5,53.98,20.6,45.76,98.74,54.02,40.28,43.28,63.86,79.05,5986.5,5351.5
2014-09-01,,2.69,,153.16,,,111.8,0.46,134.75,,34.85,,,,,,0.815,9.04,73.73,299.2,,,52.65,,,,,,99.67,,,,,,,,,,,,,,58.75,1349.87,59.0,,38.3,36.49,,35.0,,,,,,,1.0,,,7.28,,,,,,,,1.62,,,,,,,,35.5,91.15,,,176.0,441.35,,,,34.62,0.743,5.03,,,,,,,,,,,,,,,24.2,,,,,,,,23.2,,,,,,,,,,,5986.5,5351.5
2014-09-02,,2.68,,154.08,,82.12,112.2,0.465,133.75,,35.68,,71.94,121.65,,14.81,0.815,9.25,73.5,299.4,29.4,,52.6,,191.56,107.88,89.03,102.61,98.67,,109.08,47.17,58.19,48.69,55.2,86.29,134.56,88.39,152.77,102.18,30.71,48.76,59.25,1344.37,58.25,44.74,38.2,36.72,,34.0,92.8,,63.91,144.22,45.09,63.8,1.0,,44.63,7.28,,43.78,29.26,23.51,50.74,22.85,37.21,1.62,41.46,87.25,98.15,47.56,44.61,83.91,73.26,35.29,91.0,,,176.5,441.35,34.84,43.32,22.24,34.58,0.748,5.08,65.57,20.39,29.33,113.16,112.18,117.08,140.38,41.73,47.54,101.66,117.17,78.02,104.35,,24.6,77.19,,88.38,93.69,62.86,103.96,45.49,23.4,75.75,53.53,20.19,45.12,97.49,54.2,40.29,42.89,63.83,77.58,5986.5,5351.5
2014-09-03,,2.7,,155.83,,82.26,113.3,0.454,134.5,,35.96,,72.13,122.15,,14.77,0.828,9.13,73.94,302.4,29.43,,53.45,,191.95,108.44,89.01,102.87,97.83,,109.05,47.43,58.66,48.92,55.63,86.2,135.0,88.59,152.31,101.35,30.71,49.19,60.75,1337.31,58.5,44.83,37.1,37.09,,33.8,93.14,,64.31,143.82,44.96,64.1,1.0,,44.58,7.32,,43.5,29.4,23.44,50.72,22.94,37.21,1.63,41.51,87.2,98.18,47.85,45.06,83.96,73.75,36.05,91.8,,,177.2,441.35,34.97,43.88,22.77,34.62,0.743,5.0,66.4,20.46,29.64,113.48,111.75,117.22,140.92,42.0,47.47,101.0,117.53,78.19,104.09,,24.9,77.39,,88.31,94.24,62.99,103.85,46.25,23.0,76.01,53.77,20.13,45.13,97.75,54.13,40.07,43.1,64.12,77.68,6069.0,5351.5
2014-09-04,,2.71,,155.6,,82.12,115.8,0.466,133.5,,35.68,,71.93,121.48,,14.73,0.83,9.2,74.36,300.1,29.2,,53.05,,190.68,108.38,88.73,102.53,98.0,,108.71,46.75,58.57,48.58,54.83,86.11,134.22,88.52,153.4,101.23,30.68,49.19,60.75,1345.16,60.0,44.79,37.8,36.92,,33.4,93.01,,64.01,143.61,45.26,63.73,1.0,,44.62,7.32,,43.77,29.37,23.45,50.23,22.94,36.64,1.57,41.53,87.1,98.12,47.63,44.72,84.31,73.68,36.6,91.4,,,176.1,441.35,34.94,44.63,22.75,34.99,0.743,5.07,66.79,20.35,29.5,113.29,112.08,117.39,138.92,41.82,47.43,100.87,116.81,78.2,104.15,,24.9,77.1,83.0,88.28,94.19,62.79,103.63,46.05,22.8,76.56,53.01,19.92,43.97,96.43,54.15,40.05,43.08,63.8,75.83,6069.0,5351.5
2014-09-05,,2.72,,154.15,,82.09,115.4,0.467,133.25,,35.4,,72.1,122.06,,14.61,0.836,9.3,,299.5,29.54,,52.65,,191.2,109.67,89.42,102.81,97.0,,109.08,47.01,58.65,48.72,55.23,86.34,134.81,88.83,154.28,101.93,30.93,49.55,61.0,1343.59,57.75,44.94,37.0,37.02,,33.1,93.07,,64.31,144.2,45.91,63.77,1.02,,45.35,7.26,,43.7,29.65,23.72,50.13,23.16,36.93,1.57,41.89,87.55,98.55,47.89,44.8,84.43,74.51,36.43,90.45,,,174.7,441.35,35.15,45.36,22.86,,0.745,5.07,66.91,20.38,30.18,113.75,112.47,118.02,139.88,41.81,47.53,101.44,117.38,78.61,104.45,,24.9,77.92,,88.83,95.31,62.93,104.11,46.49,23.0,77.51,52.61,19.95,44.22,97.08,54.33,40.29,43.62,64.17,76.66,6038.0,5351.5
2014-09-08,,2.73,,155.75,,82.03,118.8,0.45,134.5,,36.05,,71.79,120.73,,14.69,0.828,9.2,74.1,299.8,29.4,,52.8,,190.14,109.06,89.68,103.23,97.17,,109.37,46.25,58.34,48.69,54.38,86.42,135.11,88.39,153.71,102.19,30.93,49.16,67.25,1329.45,57.25,44.65,38.0,36.79,,33.1,92.5,,64.77,144.89,46.47,63.25,1.0,,44.98,7.05,,43.64,29.4,23.73,50.61,23.06,36.36,1.59,42.03,87.37,98.09,47.61,44.3,83.8,74.2,36.49,90.25,,,174.6,441.35,35.01,45.68,22.76,34.67,0.745,5.08,65.4,20.31,29.95,113.19,112.04,117.39,137.72,41.39,47.55,101.7,117.67,78.26,104.41,,25.3,77.84,,88.66,94.73,62.55,103.9,45.95,22.4,76.53,53.32,19.64,43.48,95.57,54.28,40.35,43.36,64.18,75.03,6038.0,5490.5
2014-09-09,,2.72,,155.98,,81.89,116.8,0.46,133.25,,34.66,,71.44,120.87,,14.6,0.83,9.2,74.52,298.9,29.35,,52.3,,189.99,107.78,88.98,103.15,95.17,,109.26,45.97,57.83,48.59,54.1,85.55,134.67,87.56,152.76,101.55,30.58,48.61,66.0,1338.88,57.0,44.45,38.3,36.33,,32.7,91.09,,65.54,144.46,46.76,62.77,1.0,,44.63,7.2,,43.12,29.23,23.49,50.17,22.81,35.92,1.6,41.67,86.95,97.45,47.27,43.93,83.19,73.29,35.86,89.65,,,172.5,441.35,34.66,44.36,22.54,34.65,0.745,5.0,65.26,20.05,29.16,112.23,110.99,117.04,136.94,41.23,47.13,100.9,117.17,77.98,103.88,,25.45,77.36,,87.66,93.65,62.22,103.17,45.39,23.0,76.74,52.38,19.69,43.22,95.15,54.11,40.06,42.86,64.01,74.11,6038.0,5490.5
2014-09-10,,2.72,,155.6,,81.74,115.9,0.46,135.75,,34.85,,71.73,120.26,,14.6,0.831,9.12,74.58,302.4,29.02,,52.0,,191.54,107.38,89.54,103.74,94.0,,110.04,45.9,58.02,48.94,54.01,86.26,135.65,87.62,152.9,102.37,30.53,48.71,67.0,1309.04,57.5,44.67,37.5,36.08,,33.0,93.0,,65.97,144.64,46.84,62.84,1.03,,44.05,7.19,,43.27,29.44,23.44,50.54,22.69,35.73,1.58,41.82,86.96,98.04,46.88,43.95,83.45,73.0,36.22,90.25,,,174.1,441.35,34.7,45.16,22.49,34.56,0.743,5.0,65.2,20.02,29.0,112.33,111.35,117.6,136.73,41.47,47.24,101.74,118.12,78.17,104.02,,25.05,76.14,,87.6,93.23,62.43,103.56,45.19,22.8,76.51,54.09,19.59,43.38,94.92,54.15,40.3,42.67,64.46,74.33,5977.5,5490.5
2014-09-11,,2.7,,154.68,,81.68,114.4,0.454,135.5,,33.64,,71.44,119.47,,14.72,0.831,9.38,74.73,301.4,29.13,,51.6,65.5,191.72,108.27,89.99,103.82,95.33,,110.06,45.85,57.97,48.9,54.09,86.55,135.45,87.57,153.52,102.7,30.85,48.89,67.0,1319.24,57.5,44.51,37.9,36.11,,31.0,92.96,,65.74,144.35,47.0,62.61,1.0,,43.75,7.17,,43.39,29.63,23.56,50.81,22.81,35.59,1.59,41.91,87.13,98.24,46.77,43.62,83.56,73.65,36.18,89.15,,,173.3,437.65,34.85,45.27,22.46,34.44,0.744,5.0,65.1,19.84,29.6,112.46,111.65,117.77,136.94,41.24,47.37,101.9,117.91,78.17,104.14,,24.85,76.2,,88.29,94.06,62.3,103.75,44.87,22.2,76.1,54.24,19.65,43.77,94.98,54.17,40.39,43.03,64.28,74.81,5977.5,5490.5
2014-09-12,,2.7,,155.6,,81.55,116.1,0.45,134.75,,31.43,,71.15,118.38,,14.78,0.825,9.21,74.85,302.7,28.5,,51.7,,191.28,106.24,88.87,103.13,95.83,,109.72,45.22,57.78,48.73,53.26,86.9,134.4,87.15,153.51,102.1,30.84,48.22,66.0,1321.6,57.75,44.29,38.5,36.01,,31.1,93.34,,65.19,143.94,46.7,62.28,1.0,,42.5,7.1,,43.22,29.43,23.26,50.4,22.45,34.94,1.6,41.65,86.76,97.48,45.89,43.48,83.43,72.32,36.49,90.05,,,173.8,437.65,34.5,45.41,22.3,34.51,0.745,5.07,64.45,19.75,28.39,111.72,111.3,116.94,134.88,41.16,47.19,101.44,117.02,77.76,103.67,,25.0,73.86,,88.18,92.29,61.99,103.08,44.26,22.0,75.77,53.51,19.58,42.92,93.56,53.99,40.22,42.26,63.81,73.35,5909.5,5490.5
2014-09-15,,2.7,,158.26,,81.59,117.4,0.44,129.5,,31.8,,71.35,118.64,,14.66,0.824,9.37,75.03,309.8,28.39,,52.05,,191.81,106.48,87.56,102.55,97.0,,109.66,45.29,57.74,48.6,53.6,86.81,133.82,87.23,152.97,101.32,30.39,48.22,65.5,1313.75,59.75,44.61,38.5,35.02,,31.1,93.47,,64.95,144.48,46.24,62.33,1.03,,42.39,7.1,,42.6,29.92,22.9,50.01,22.45,35.24,1.63,41.17,86.63,97.85,45.61,43.11,83.28,72.52,36.28,89.95,,,174.3,437.65,34.69,43.54,22.13,34.28,0.745,5.0,64.3,19.75,28.62,111.79,110.72,117.36,135.73,41.1,47.12,100.56,116.44,77.83,103.42,,24.4,73.5,,87.35,92.44,61.86,102.81,44.07,21.6,75.81,52.3,19.6,42.94,94.22,53.97,39.98,42.39,63.64,73.48,5848.5,5490.5
2014-09-16,,2.69,,159.25,,81.56,117.2,0.455,127.75,,30.41,,71.53,118.83,,14.67,0.83,9.2,74.9,309.1,28.82,,51.95,,192.96,107.73,88.14,103.12,96.0,,110.12,45.91,57.99,49.14,54.26,87.1,135.71,87.85,153.74,102.07,30.53,48.72,63.5,1315.32,60.25,44.84,38.4,34.1,,31.5,93.75,,66.19,144.85,46.76,62.62,1.01,,42.83,6.91,,42.97,30.05,23.3,50.7,22.63,35.6,1.63,41.64,87.17,98.74,45.84,43.05,83.6,73.38,36.64,89.75,,,174.3,433.5,34.95,43.52,22.3,34.24,0.745,5.0,65.42,19.92,29.19,112.4,111.2,118.23,137.33,41.27,47.28,101.27,117.93,78.36,104.01,,24.85,74.22,,87.8,93.55,62.27,103.54,44.63,21.4,76.32,52.59,19.69,43.21,95.36,54.27,40.28,42.93,64.51,74.75,5848.5,5397.5
2014-09-17,,2.68,,161.38,,81.46,118.8,0.458,126.75,,31.06,,71.46,117.54,,14.7,0.836,9.25,75.4,309.2,28.66,,52.45,67.5,192.8,107.46,87.59,102.97,96.0,,110.2,45.62,57.86,49.15,54.0,87.57,135.87,88.48,155.07,102.27,30.69,48.45,62.5,1314.53,60.5,44.58,38.0,34.32,,31.0,93.53,,65.98,145.37,46.52,62.38,1.01,,42.54,6.9,,43.07,30.35,23.47,51.07,22.67,35.35,1.63,41.72,87.36,98.3,45.61,42.78,83.15,73.29,36.88,91.55,,,176.7,433.5,35.02,43.97,22.11,34.49,0.746,5.0,64.71,19.77,29.07,112.93,111.29,118.0,136.76,40.97,47.49,101.4,118.13,78.49,104.33,,25.2,74.2,,87.99,93.29,62.04,103.65,44.2,20.8,76.24,53.26,19.34,42.96,94.84,54.48,40.36,42.85,64.56,74.55,5848.5,5397.5
